measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Latin America and Caribbean,Both,65-69 years,HIV/AIDS,Rate,2019,8.339995388,9.252505667,7.744142352
Deaths,Latin America and Caribbean,Both,70-74 years,HIV/AIDS,Rate,2019,3.571807616,4.26237272,3.141622455
Deaths,Latin America and Caribbean,Both,75-79 years,HIV/AIDS,Rate,2019,2.558242274,2.92244011,2.283508894
Deaths,Latin America and Caribbean,Both,80+ years,HIV/AIDS,Rate,2019,1.309170309,1.45537833,1.18685739
Deaths,Latin America and Caribbean,Both,<1 year,HIV/AIDS,Rate,2019,6.027851752,8.491796367,4.972819074
Deaths,Latin America and Caribbean,Both,1-4 years,Meningitis,Rate,2019,1.730927737,2.302381439,1.260039414
Deaths,Latin America and Caribbean,Both,5-9 years,Meningitis,Rate,2019,0.531948265,0.633069336,0.445126365
Deaths,Latin America and Caribbean,Both,10-14 years,Meningitis,Rate,2019,0.404625091,0.46523299,0.349299136
Deaths,Latin America and Caribbean,Both,15-19 years,Meningitis,Rate,2019,0.379901667,0.439003083,0.32440749
Deaths,Latin America and Caribbean,Both,20-24 years,Meningitis,Rate,2019,0.375982615,0.431283571,0.324500713
Deaths,Latin America and Caribbean,Both,25-29 years,Meningitis,Rate,2019,0.379206267,0.430489676,0.333730849
Deaths,Latin America and Caribbean,Both,30-34 years,Meningitis,Rate,2019,0.426396783,0.48763462,0.375021787
Deaths,Latin America and Caribbean,Both,35-39 years,Meningitis,Rate,2019,0.489261357,0.554337198,0.42981072
Deaths,Latin America and Caribbean,Both,40-44 years,Meningitis,Rate,2019,0.577599009,0.65627164,0.508926622
Deaths,Latin America and Caribbean,Both,45-49 years,Meningitis,Rate,2019,0.695756261,0.791365193,0.61411805
Deaths,Latin America and Caribbean,Both,50-54 years,Meningitis,Rate,2019,0.735256763,0.842813356,0.650087997
Deaths,Latin America and Caribbean,Both,55-59 years,Meningitis,Rate,2019,0.905336505,1.029433429,0.800654989
Deaths,Latin America and Caribbean,Both,60-64 years,Meningitis,Rate,2019,1.099862256,1.246155879,0.970195977
Deaths,Latin America and Caribbean,Both,65-69 years,Meningitis,Rate,2019,1.299920882,1.465715423,1.154408493
Deaths,Latin America and Caribbean,Both,70-74 years,Meningitis,Rate,2019,1.545134419,1.739603388,1.369388763
Deaths,Latin America and Caribbean,Both,75-79 years,Meningitis,Rate,2019,2.003259998,2.263402891,1.767856301
Deaths,Latin America and Caribbean,Both,80+ years,Meningitis,Rate,2019,2.924644768,3.327034508,2.450006252
Deaths,Latin America and Caribbean,Both,<1 year,Meningitis,Rate,2019,14.27471938,18.72534368,10.41892408
Deaths,Latin America and Caribbean,Both,1-4 years,Measles,Rate,2019,0.000219686,0.000636169,0.000122715
Deaths,Latin America and Caribbean,Both,5-9 years,Measles,Rate,2019,0.000101732,0.00027917,6.29E-05
Deaths,Latin America and Caribbean,Both,10-14 years,Measles,Rate,2019,7.44E-05,0.000180864,5.35E-05
Deaths,Latin America and Caribbean,Both,15-19 years,Measles,Rate,2019,6.94E-05,0.000129176,5.32E-05
Deaths,Latin America and Caribbean,Both,20-24 years,Measles,Rate,2019,6.44E-05,9.39E-05,5.35E-05
Deaths,Latin America and Caribbean,Both,25-29 years,Measles,Rate,2019,6.11E-05,8.01E-05,5.24E-05
Deaths,Latin America and Caribbean,Both,30-34 years,Measles,Rate,2019,6.07E-05,7.37E-05,5.36E-05
Deaths,Latin America and Caribbean,Both,35-39 years,Measles,Rate,2019,5.80E-05,6.37E-05,5.34E-05
Deaths,Latin America and Caribbean,Both,40-44 years,Measles,Rate,2019,5.81E-05,6.44E-05,5.32E-05
Deaths,Latin America and Caribbean,Both,45-49 years,Measles,Rate,2019,5.85E-05,6.99E-05,5.32E-05
Deaths,Latin America and Caribbean,Both,50-54 years,Measles,Rate,2019,6.85E-05,0.000109744,5.63E-05
Deaths,Latin America and Caribbean,Both,55-59 years,Measles,Rate,2019,8.10E-05,0.000152903,5.91E-05
Deaths,Latin America and Caribbean,Both,60-64 years,Measles,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,65-69 years,Measles,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,70-74 years,Measles,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,75-79 years,Measles,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,80+ years,Measles,Rate,2019,0,0,0
Deaths,Latin America and Caribbean,Both,<1 year,Measles,Rate,2019,0.001701311,0.005426189,0.000881801
Deaths,Sub-Saharan Africa,Both,1-4 years,Tuberculosis,Rate,2019,13.9658383,18.63538865,10.27152974
Deaths,Sub-Saharan Africa,Both,5-9 years,Tuberculosis,Rate,2019,2.483325006,3.109109433,1.974469606
Deaths,Sub-Saharan Africa,Both,10-14 years,Tuberculosis,Rate,2019,2.217353858,2.71745352,1.797777335
Deaths,Sub-Saharan Africa,Both,15-19 years,Tuberculosis,Rate,2019,6.768075416,8.193111399,5.596102018
Deaths,Sub-Saharan Africa,Both,20-24 years,Tuberculosis,Rate,2019,14.96727074,17.82204739,12.47196994
Deaths,Sub-Saharan Africa,Both,25-29 years,Tuberculosis,Rate,2019,24.37001198,28.79506079,20.5882381
Deaths,Sub-Saharan Africa,Both,30-34 years,Tuberculosis,Rate,2019,33.96868251,40.18260555,28.69737333
Deaths,Sub-Saharan Africa,Both,35-39 years,Tuberculosis,Rate,2019,44.31866485,52.23288697,37.42932485
Deaths,Sub-Saharan Africa,Both,40-44 years,Tuberculosis,Rate,2019,56.06509846,66.41942093,46.51910696
Deaths,Sub-Saharan Africa,Both,45-49 years,Tuberculosis,Rate,2019,75.394527,90.37263614,63.58700983
Deaths,Sub-Saharan Africa,Both,50-54 years,Tuberculosis,Rate,2019,105.9071589,125.266377,88.69460644
Deaths,Sub-Saharan Africa,Both,55-59 years,Tuberculosis,Rate,2019,136.2272795,159.6036016,115.8075367
Deaths,Sub-Saharan Africa,Both,60-64 years,Tuberculosis,Rate,2019,152.8218834,179.0762391,131.4491209
Deaths,Sub-Saharan Africa,Both,65-69 years,Tuberculosis,Rate,2019,198.312072,229.4319262,174.042836
Deaths,Sub-Saharan Africa,Both,70-74 years,Tuberculosis,Rate,2019,304.6846781,349.7463892,267.5689208
Deaths,Sub-Saharan Africa,Both,75-79 years,Tuberculosis,Rate,2019,372.215279,431.8564894,332.4102307
Deaths,Sub-Saharan Africa,Both,80+ years,Tuberculosis,Rate,2019,656.0834956,796.2241052,561.9183649
Deaths,Sub-Saharan Africa,Both,<1 year,Tuberculosis,Rate,2019,47.71450382,63.40517637,35.98234007
Deaths,Sub-Saharan Africa,Both,1-4 years,HIV/AIDS,Rate,2019,20.22228746,26.4919578,15.54019592
Deaths,Sub-Saharan Africa,Both,5-9 years,HIV/AIDS,Rate,2019,7.110300808,8.719553025,5.640135165
Deaths,Sub-Saharan Africa,Both,10-14 years,HIV/AIDS,Rate,2019,10.01550217,11.80983285,8.395852487
Deaths,Sub-Saharan Africa,Both,15-19 years,HIV/AIDS,Rate,2019,20.51618974,30.71458502,12.40082185
Deaths,Sub-Saharan Africa,Both,20-24 years,HIV/AIDS,Rate,2019,27.44425796,40.00747199,18.81764874
Deaths,Sub-Saharan Africa,Both,25-29 years,HIV/AIDS,Rate,2019,55.10117057,86.46455125,31.36330102
Deaths,Sub-Saharan Africa,Both,30-34 years,HIV/AIDS,Rate,2019,101.4548328,147.1155933,67.04579096
Deaths,Sub-Saharan Africa,Both,35-39 years,HIV/AIDS,Rate,2019,151.7265402,210.9178255,106.429768
Deaths,Sub-Saharan Africa,Both,40-44 years,HIV/AIDS,Rate,2019,188.9226568,223.7671591,158.8377092
Deaths,Sub-Saharan Africa,Both,45-49 years,HIV/AIDS,Rate,2019,210.789519,245.2500961,178.1866976
Deaths,Sub-Saharan Africa,Both,50-54 years,HIV/AIDS,Rate,2019,198.5869713,229.7835258,176.0811984
Deaths,Sub-Saharan Africa,Both,55-59 years,HIV/AIDS,Rate,2019,158.9425265,186.7434311,139.6413666
Deaths,Sub-Saharan Africa,Both,60-64 years,HIV/AIDS,Rate,2019,121.2814607,146.1900907,104.928079
Deaths,Sub-Saharan Africa,Both,65-69 years,HIV/AIDS,Rate,2019,90.97182347,111.3118025,78.15386203
Deaths,Sub-Saharan Africa,Both,70-74 years,HIV/AIDS,Rate,2019,72.92609479,87.83209503,62.99980198
Deaths,Sub-Saharan Africa,Both,75-79 years,HIV/AIDS,Rate,2019,57.7368859,69.13940584,50.04815012
Deaths,Sub-Saharan Africa,Both,80+ years,HIV/AIDS,Rate,2019,22.66401292,27.86635061,19.05789292
Deaths,Sub-Saharan Africa,Both,<1 year,HIV/AIDS,Rate,2019,39.43542132,50.27658911,30.29665129
Deaths,Sub-Saharan Africa,Both,1-4 years,Meningitis,Rate,2019,27.48541286,37.34725414,19.44595945
Deaths,Sub-Saharan Africa,Both,5-9 years,Meningitis,Rate,2019,5.093804224,6.357636746,3.936957266
Deaths,Sub-Saharan Africa,Both,10-14 years,Meningitis,Rate,2019,4.006281542,4.809669726,3.267293961
Deaths,Sub-Saharan Africa,Both,15-19 years,Meningitis,Rate,2019,4.575859087,5.463183251,3.730405525
Deaths,Sub-Saharan Africa,Both,20-24 years,Meningitis,Rate,2019,4.65621865,5.519731467,3.811497877
Deaths,Sub-Saharan Africa,Both,25-29 years,Meningitis,Rate,2019,4.314705713,5.102763621,3.506599718
Deaths,Sub-Saharan Africa,Both,30-34 years,Meningitis,Rate,2019,5.264566846,6.199869549,4.358783763
Deaths,Sub-Saharan Africa,Both,35-39 years,Meningitis,Rate,2019,6.674704729,7.84026529,5.52407451
Deaths,Sub-Saharan Africa,Both,40-44 years,Meningitis,Rate,2019,6.905497982,8.322095612,5.686404883
Deaths,Sub-Saharan Africa,Both,45-49 years,Meningitis,Rate,2019,9.640893796,11.5186778,7.875121369
Deaths,Sub-Saharan Africa,Both,50-54 years,Meningitis,Rate,2019,11.6227254,13.7478218,9.695845244
Deaths,Sub-Saharan Africa,Both,55-59 years,Meningitis,Rate,2019,14.38310436,16.92771461,12.10241353
Deaths,Sub-Saharan Africa,Both,60-64 years,Meningitis,Rate,2019,20.09113678,23.63384232,17.03618147
Deaths,Sub-Saharan Africa,Both,65-69 years,Meningitis,Rate,2019,24.64161241,28.3872569,21.33654954
Deaths,Sub-Saharan Africa,Both,70-74 years,Meningitis,Rate,2019,38.79747844,44.21860868,33.71688211
Deaths,Sub-Saharan Africa,Both,75-79 years,Meningitis,Rate,2019,41.97773192,47.34552457,37.42871125
Deaths,Sub-Saharan Africa,Both,80+ years,Meningitis,Rate,2019,76.40687249,85.76512677,65.25335218
Deaths,Sub-Saharan Africa,Both,<1 year,Meningitis,Rate,2019,123.8819779,161.4213491,93.96867294
Deaths,Sub-Saharan Africa,Both,1-4 years,Measles,Rate,2019,30.42779077,66.26006552,10.18538646
Deaths,Sub-Saharan Africa,Both,5-9 years,Measles,Rate,2019,3.604003886,7.965840244,1.22688447
Deaths,Sub-Saharan Africa,Both,10-14 years,Measles,Rate,2019,0.996213103,2.251618138,0.340779043
Deaths,Sub-Saharan Africa,Both,15-19 years,Measles,Rate,2019,0.409116526,0.882753291,0.172704839
Deaths,Sub-Saharan Africa,Both,20-24 years,Measles,Rate,2019,0.28308526,0.54529729,0.156063361
Deaths,Sub-Saharan Africa,Both,25-29 years,Measles,Rate,2019,0.245121756,0.384661643,0.175094371
Deaths,Sub-Saharan Africa,Both,30-34 years,Measles,Rate,2019,0.283400184,0.379115033,0.233209794
Deaths,Sub-Saharan Africa,Both,35-39 years,Measles,Rate,2019,0.371489498,0.443653758,0.326484898
Deaths,Sub-Saharan Africa,Both,40-44 years,Measles,Rate,2019,0.500303452,0.571368153,0.449873872
Deaths,Sub-Saharan Africa,Both,45-49 years,Measles,Rate,2019,0.668278922,0.747491697,0.604486847
Deaths,Sub-Saharan Africa,Both,50-54 years,Measles,Rate,2019,0.830094668,0.922521784,0.753470545
Deaths,Sub-Saharan Africa,Both,55-59 years,Measles,Rate,2019,1.039728728,1.155277634,0.943498616
Deaths,Sub-Saharan Africa,Both,60-64 years,Measles,Rate,2019,1.306221905,1.437216831,1.186040945
Deaths,Sub-Saharan Africa,Both,65-69 years,Measles,Rate,2019,1.804459127,1.985419949,1.638437084
Deaths,Sub-Saharan Africa,Both,70-74 years,Measles,Rate,2019,2.691321677,2.961221824,2.443702478
Deaths,Sub-Saharan Africa,Both,75-79 years,Measles,Rate,2019,3.780284661,4.159391847,3.432473744
Deaths,Sub-Saharan Africa,Both,80+ years,Measles,Rate,2019,7.55355481,8.311065728,6.858578356
Deaths,Sub-Saharan Africa,Both,<1 year,Measles,Rate,2019,42.82196163,94.2584883,15.14597165
Deaths,"Southeast Asia, East Asia, and Oceania",Both,1-4 years,Tuberculosis,Rate,2019,1.10042002,1.372012167,0.877772001
Deaths,"Southeast Asia, East Asia, and Oceania",Both,5-9 years,Tuberculosis,Rate,2019,0.610557924,0.711413321,0.518730892
Deaths,"Southeast Asia, East Asia, and Oceania",Both,10-14 years,Tuberculosis,Rate,2019,0.62490308,0.715589241,0.535853222
Deaths,"Southeast Asia, East Asia, and Oceania",Both,15-19 years,Tuberculosis,Rate,2019,1.436390532,1.637213833,1.262367942
Deaths,"Southeast Asia, East Asia, and Oceania",Both,20-24 years,Tuberculosis,Rate,2019,3.190986713,3.690387407,2.788488054
Deaths,"Southeast Asia, East Asia, and Oceania",Both,25-29 years,Tuberculosis,Rate,2019,3.696467526,4.276291208,3.228113174
Deaths,"Southeast Asia, East Asia, and Oceania",Both,30-34 years,Tuberculosis,Rate,2019,3.552847434,4.114380717,3.102943579
Deaths,"Southeast Asia, East Asia, and Oceania",Both,35-39 years,Tuberculosis,Rate,2019,5.202626949,5.97292528,4.574821979
Deaths,"Southeast Asia, East Asia, and Oceania",Both,40-44 years,Tuberculosis,Rate,2019,5.967239742,6.9081103,5.242797311
Deaths,"Southeast Asia, East Asia, and Oceania",Both,45-49 years,Tuberculosis,Rate,2019,6.88965812,7.822705265,6.057070789
Deaths,"Southeast Asia, East Asia, and Oceania",Both,50-54 years,Tuberculosis,Rate,2019,8.707054907,9.91222328,7.656391549
Deaths,"Southeast Asia, East Asia, and Oceania",Both,55-59 years,Tuberculosis,Rate,2019,12.6346918,14.26607136,11.21391843
Deaths,"Southeast Asia, East Asia, and Oceania",Both,60-64 years,Tuberculosis,Rate,2019,18.14258422,20.21882985,16.36346732
Deaths,"Southeast Asia, East Asia, and Oceania",Both,65-69 years,Tuberculosis,Rate,2019,24.52767387,26.99241509,22.12902928
Deaths,"Southeast Asia, East Asia, and Oceania",Both,70-74 years,Tuberculosis,Rate,2019,35.94525308,39.6653673,32.82985287
Deaths,"Southeast Asia, East Asia, and Oceania",Both,75-79 years,Tuberculosis,Rate,2019,50.22655824,54.94853689,45.80723679
Deaths,"Southeast Asia, East Asia, and Oceania",Both,80+ years,Tuberculosis,Rate,2019,82.11210655,91.55657407,72.57793098
Deaths,"Southeast Asia, East Asia, and Oceania",Both,<1 year,Tuberculosis,Rate,2019,7.539577499,9.433293941,5.923541137
Deaths,"Southeast Asia, East Asia, and Oceania",Both,1-4 years,HIV/AIDS,Rate,2019,2.115225432,3.139842602,1.388802308
Deaths,"Southeast Asia, East Asia, and Oceania",Both,5-9 years,HIV/AIDS,Rate,2019,0.374628237,0.471493022,0.303069503
Deaths,"Southeast Asia, East Asia, and Oceania",Both,10-14 years,HIV/AIDS,Rate,2019,0.337796078,0.422440308,0.266094752
Deaths,"Southeast Asia, East Asia, and Oceania",Both,15-19 years,HIV/AIDS,Rate,2019,0.796787904,1.037768225,0.602236101
Deaths,"Southeast Asia, East Asia, and Oceania",Both,20-24 years,HIV/AIDS,Rate,2019,1.912423711,2.32027874,1.675893047
Deaths,"Southeast Asia, East Asia, and Oceania",Both,25-29 years,HIV/AIDS,Rate,2019,3.667048301,4.635498557,2.982588333
Deaths,"Southeast Asia, East Asia, and Oceania",Both,30-34 years,HIV/AIDS,Rate,2019,5.003058848,5.896256317,4.350586209
Deaths,"Southeast Asia, East Asia, and Oceania",Both,35-39 years,HIV/AIDS,Rate,2019,6.447592139,8.328130874,4.792720711
Deaths,"Southeast Asia, East Asia, and Oceania",Both,40-44 years,HIV/AIDS,Rate,2019,6.588073528,8.069338816,5.594082259
Deaths,"Southeast Asia, East Asia, and Oceania",Both,45-49 years,HIV/AIDS,Rate,2019,5.9610964,8.113363108,4.473851027
Deaths,"Southeast Asia, East Asia, and Oceania",Both,50-54 years,HIV/AIDS,Rate,2019,4.898567571,6.365469998,3.906786236
Deaths,"Southeast Asia, East Asia, and Oceania",Both,55-59 years,HIV/AIDS,Rate,2019,3.692097258,4.606334676,2.934962237
Deaths,"Southeast Asia, East Asia, and Oceania",Both,60-64 years,HIV/AIDS,Rate,2019,3.815254135,4.838161093,3.204292358
Deaths,"Southeast Asia, East Asia, and Oceania",Both,65-69 years,HIV/AIDS,Rate,2019,4.619505636,6.028840663,3.827395053
Deaths,"Southeast Asia, East Asia, and Oceania",Both,70-74 years,HIV/AIDS,Rate,2019,4.113367924,5.114167416,3.395772005
Deaths,"Southeast Asia, East Asia, and Oceania",Both,75-79 years,HIV/AIDS,Rate,2019,3.036044755,3.649311947,2.391323742
Deaths,"Southeast Asia, East Asia, and Oceania",Both,80+ years,HIV/AIDS,Rate,2019,2.027393959,2.685906283,1.299895474
Deaths,"Southeast Asia, East Asia, and Oceania",Both,<1 year,HIV/AIDS,Rate,2019,3.1897705,4.407213202,2.346020713
Deaths,"Southeast Asia, East Asia, and Oceania",Both,1-4 years,Meningitis,Rate,2019,1.904133883,2.353468162,1.522643135
Deaths,"Southeast Asia, East Asia, and Oceania",Both,5-9 years,Meningitis,Rate,2019,0.769769512,0.880162221,0.668934662
Deaths,"Southeast Asia, East Asia, and Oceania",Both,10-14 years,Meningitis,Rate,2019,0.443119807,0.501380351,0.386252328
Deaths,"Southeast Asia, East Asia, and Oceania",Both,15-19 years,Meningitis,Rate,2019,0.412560357,0.467692425,0.363656426
Deaths,"Southeast Asia, East Asia, and Oceania",Both,20-24 years,Meningitis,Rate,2019,0.441284214,0.498007331,0.38753083
Deaths,"Southeast Asia, East Asia, and Oceania",Both,25-29 years,Meningitis,Rate,2019,0.318354894,0.358004179,0.282563987
Deaths,"Southeast Asia, East Asia, and Oceania",Both,30-34 years,Meningitis,Rate,2019,0.308921645,0.352396522,0.272478091
Deaths,"Southeast Asia, East Asia, and Oceania",Both,35-39 years,Meningitis,Rate,2019,0.362006647,0.414795381,0.316644985
Deaths,"Southeast Asia, East Asia, and Oceania",Both,40-44 years,Meningitis,Rate,2019,0.384060233,0.439594927,0.334388355
Deaths,"Southeast Asia, East Asia, and Oceania",Both,45-49 years,Meningitis,Rate,2019,0.358266637,0.413261228,0.311056282
Deaths,"Southeast Asia, East Asia, and Oceania",Both,50-54 years,Meningitis,Rate,2019,0.36415037,0.416230347,0.316433808
Deaths,"Southeast Asia, East Asia, and Oceania",Both,55-59 years,Meningitis,Rate,2019,0.497123838,0.572287946,0.432768285
Deaths,"Southeast Asia, East Asia, and Oceania",Both,60-64 years,Meningitis,Rate,2019,0.668513717,0.766196932,0.590515196
Deaths,"Southeast Asia, East Asia, and Oceania",Both,65-69 years,Meningitis,Rate,2019,0.857282908,0.974973685,0.749500041
Deaths,"Southeast Asia, East Asia, and Oceania",Both,70-74 years,Meningitis,Rate,2019,1.407475976,1.60004512,1.239986927
Deaths,"Southeast Asia, East Asia, and Oceania",Both,75-79 years,Meningitis,Rate,2019,2.117209822,2.366960775,1.870668242
Deaths,"Southeast Asia, East Asia, and Oceania",Both,80+ years,Meningitis,Rate,2019,3.986257567,4.468499038,3.408256932
Deaths,"Southeast Asia, East Asia, and Oceania",Both,<1 year,Meningitis,Rate,2019,16.19808015,20.02410177,12.91723494
Deaths,North Africa and Middle East,Both,25-29 years,HIV/AIDS,Rate,2019,1.431345448,2.934720659,0.728033203
Deaths,North Africa and Middle East,Both,30-34 years,HIV/AIDS,Rate,2019,2.404696883,5.003007355,1.320890918
Deaths,North Africa and Middle East,Both,35-39 years,HIV/AIDS,Rate,2019,3.147615984,6.37269962,1.720683255
Deaths,North Africa and Middle East,Both,40-44 years,HIV/AIDS,Rate,2019,3.517155442,6.732308353,2.123906046
Deaths,North Africa and Middle East,Both,45-49 years,HIV/AIDS,Rate,2019,3.542375346,6.843710804,1.991135876
Deaths,North Africa and Middle East,Both,50-54 years,HIV/AIDS,Rate,2019,2.81429006,5.546732695,1.673172753
Deaths,North Africa and Middle East,Both,55-59 years,HIV/AIDS,Rate,2019,1.932449888,3.848964569,1.152515211
Deaths,North Africa and Middle East,Both,60-64 years,HIV/AIDS,Rate,2019,1.628168717,3.376047471,0.947053382
Deaths,North Africa and Middle East,Both,65-69 years,HIV/AIDS,Rate,2019,1.617056999,3.938813636,0.855273914
Deaths,North Africa and Middle East,Both,70-74 years,HIV/AIDS,Rate,2019,1.54225373,5.082537891,0.640387995
Deaths,North Africa and Middle East,Both,75-79 years,HIV/AIDS,Rate,2019,0.932061272,2.477745236,0.410918562
Deaths,North Africa and Middle East,Both,80+ years,HIV/AIDS,Rate,2019,0.346335162,0.74090087,0.193392853
